Id,SalePrice
2735,136976.27449275262
2736,138924.2178015041
2737,119784.37305073436
2738,139642.21105904676
2739,160470.47996894698
2740,139552.78019697714
2741,143456.45368207255
2742,154106.8135877016
2743,151293.29132211822
2744,156763.28450447682
2745,141953.6304168066
2746,136482.91181518667
2747,148082.3304386468
2748,124832.97372120638
2749,129505.8793467577
2750,129933.73722375827
2751,134216.6953088019
2752,192869.6637671389
2753,142661.83183274238
2754,221489.92804972213
2755,138111.33945246943
2756,96182.45341590987
2757,71543.15473624996
2758,92870.12660410904
2759,166040.39580658133
2760,121785.44192023475
2761,141550.71405653772
2762,142601.76265230792
2763,177746.49377511762
2764,150244.64088317327
2765,272959.4448892636
2766,125767.9089456277
2767,87489.25376060096
2768,128004.6721650295
2769,132050.69475117355
2770,142722.28024096653
2771,108392.51032341555
2772,107431.5488774137
2773,162471.35362345056
2774,140700.14671245025
2775,113130.543809798
2776,138380.62901917854
2777,152752.88360126337
2778,104002.49623174142
2779,123444.88491889792
2780,93034.51026295024
2781,97135.82636549028
2782,97886.92871146793
2783,97873.90082570446
2784,123213.38630899841
2785,139611.0159887418
2786,73772.19557503577
2787,121872.21207658059
2788,78728.18627201336
2789,171167.02691752606
2790,92622.56562883603
2791,112199.45481434031
2792,55336.90689715037
2793,145689.66139892867
2794,100123.31186916011
2795,117399.17481582872
2796,98076.56508537167
2797,197999.05099956028
2798,99244.17110438993
2799,113889.69409583633
2800,69212.55566372452
2801,109711.62314982917
2802,127855.79116605231
2803,170576.70346829662
2804,129278.3256858398
2805,101224.65166268527
2806,86820.70577905329
2807,159680.61215181992
2808,144957.66272509596
2809,134287.3280456677
2810,126747.38884845279
2811,156232.82502642722
2812,155921.30024499987
2813,161905.09971962104
2814,162569.74658586824
2815,95759.97548009675
2816,242592.4026637272
2817,159089.03633449384
2818,134582.07303283524
2819,171193.5794209936
2820,138810.32624376396
2821,104210.50200005957
2822,194056.98407962508
2823,327797.6897033156
2824,173671.86693032077
2825,146360.8714109934
2826,133783.46982752444
2827,140462.03052559268
2828,209029.61638377007
2829,203935.96962975894
2830,232730.89601673334
2831,172445.52115846035
2832,249722.1500713195
2833,291739.75325420045
2834,210904.43550075014
2835,212335.3192905727
2836,188435.32313972228
2837,158824.09905456015
2838,147390.59987794448
2839,175476.4685676655
2840,205822.37700101436
2841,203729.50200891733
2842,227912.94563458193
2843,149082.85126717598
2844,159257.77182368338
2845,126418.10981603843
2846,206992.4585104407
2847,208841.36730976342
2848,216002.6061472111
2849,197476.89083794478
2850,279418.17066131684
2851,216472.72805144187
2852,234765.06940162004
2853,235921.2106993794
2854,140031.6521133561
2855,200299.59522000648
2856,201859.80158983282
2857,185618.56632797793
2858,203881.60807514476
2859,120158.55685314261
2860,122712.25394239437
2861,120899.20758548597
2862,188689.44435814337
2863,125378.57270026524
2864,253202.98211323487
2865,136971.29952940618
2866,142008.8217325098
2867,103498.97929861066
2868,99021.91161629252
2869,102696.66855777627
2870,120313.72394167182
2871,83872.57442783672
2872,58459.862101979765
2873,95450.86074224507
2874,134614.94888120043
2875,113191.10264240082
2876,160473.35799946365
2877,150572.08886326826
2878,160846.72729711307
2879,134161.23651301474
2880,102747.9211662888
2881,140373.1920641099
2882,172714.77418102592
2883,198808.98260558659
2884,195315.1414886022
2885,187018.76051525888
2886,228852.41270912244
2887,93834.48844493042
2888,143163.6824056686
2889,61719.19531813592
2890,85570.49776574728
2891,136199.844627521
2892,45894.67298951849
2893,67510.47464711948
2894,54196.49081544
2895,320823.16729570186
2896,277094.020612976
2897,195229.2837525141
2898,149522.5388615636
2899,213144.03224975854
2900,159614.4617398463
2901,198603.04051397354
2902,177418.54271693662
2903,335213.19412138726
2904,347327.4544312321
2905,81817.26738503964
2906,196256.80785853148
2907,110605.20330001964
2908,133201.93100222375
2909,151217.2355352781
2910,80848.11863054767
2911,83616.37549801818
2912,142473.0969331634
2913,81537.70497216284
2914,76619.92824492403
2915,82522.89412328586
2916,82508.18775310904
2917,157004.65172338218
2918,111527.78854570915
2919,223528.05205048443
